ID,Station Name,Total Docks,Latitude,Longitude
1.71585E+18,Public Rack - Central Park Ave & Fulton Blvd,2,41.8861512,-87.7155114
1.71582E+18,Public Rack - Throop St & 48t ST,1,41.806999,-87.657942
1.71585E+18,Public Rack - Kedzie Ave & Chicago Ave,1,41.89556,-87.70641
1.71582E+18,Public Rack - Western Ave & 62nd St,1,41.780964,-87.683757
1.71585E+18,Public Rack - Komensky Ave & 26th St,1,41.844168,-87.726317
1.71585E+18,Public Rack - St Louis Ave & Flournoy St,1,41.8727811,-87.7131562
1.71582E+18,Public Rack - Western Ave & 47th Pl,1,41.808038,-87.684709
1.71582E+18,Public Rack - Western Blvd & 52nd St,1,41.798974,-87.681909
1.71582E+18,Public Rack - Komensky Ave & 63rd St,1,41.77882,-87.723599
1.71585E+18,Public Rack - Sawyer Ave & Chicago Ave,1,41.8954597,-87.7080933
1.71582E+18,Public Rack - Loomis Blvd & 47th St,1,41.808746,-87.66026
1.71582E+18,Public Rack - Fairfield Ave & 63rd St,1,41.77926,-87.692703
1.71582E+18,Public Rack - Kedzie Ave & 62nd Pl,1,41.780148,-87.703338
1.67419E+18,Public Rack - Cottage Grove Ave & 75th St,1,41.758739,-87.605769
1.67419E+18,Public Rack - Menard Ave & Adams Blvd,2,41.877684,-87.769356
1.67419E+18,Pubic Rack - Pulaski Rd & 41st,2,41.81791,-87.72413
1.67419E+18,Public Rack - Pulaski Rd & 44th St,2,41.8129,-87.7225
1.67419E+18,Public Rack - The Montessori School of Englewood,2,41.76766,-87.66781
1.67419E+18,Public Rack - Vincennes Ave & 95th Pl,1,41.720562,-87.650971
1.67419E+18,Public Rack - Vincennes Ave & 95th St,1,41.721168,-87.650663
1.67725E+18,Public Rack - Ada St & 119th St,1,41.677326,-87.654473
1.67725E+18,Public Rack - Pullman Community Center,1,41.70428,-87.59313
1.67725E+18,Public Rack - Pullman - Walmart,1,41.69696,-87.59829
1.67725E+18,Public Rack - Pullman - Ross Dress for Less,1,41.69868,-87.597
1.67725E+18,Public Rack - 10101 S Stony Island Ave,2,41.70838,-87.581455
1.67725E+18,Public Rack - Torrence Ave & 103rd St,1,41.70843,-87.56026
1.67725E+18,Public Rack - Bensley Ave & 103rd St,1,41.7084,-87.56319
1.67725E+18,Public Rack - Michigan Ave & 125th Pl,1,41.666395,-87.619933
1.67725E+18,Public Rack - Michigan Ave & 119th St,1,41.677934,-87.620754
1.67725E+18,Public Rack - Michigan Ave & 121st St,1,41.67413,-87.620448
212,Wells St & Hubbard St,31,41.889906,-87.634266
560,Marshfield Ave & 59th St,11,41.786833,-87.666215
1.67419E+18,Public Rack - Kimbark Ave & 63rd St,2,41.780667,-87.594212
1.67419E+18,Public Rack - Kimbark Ave & 67th St,2,41.774045,-87.594322
1.67419E+18,Public Rack - Kolin Ave & Archer Ave,2,41.800514,-87.731802
1.67419E+18,Public Rack - Kostner Ave & Lake St,1,41.885708,-87.735424
1.67419E+18,Public Rack - Lafayette Ave & 87th St - NW,1,41.736354,-87.626741
1.67419E+18,Public Rack - Lowe Park,2,41.799605,-87.641464
1.67419E+18,Public Rack - Marshfield Ave & 45th St,1,41.812343,-87.666239
1.67419E+18,Public Rack - Marquette Ave & 79th St,1,41.75163,-87.558707
1.67419E+18,Public Rack - Marshfield Ave & 87th St,1,41.735527,-87.663867
1.67419E+18,Public Rack - Martin Luther King Dr & 69th St,1,41.769234,-87.615206
1.67419E+18,Public Rack - Mason Ave & Roosevelt Rd,1,41.865608,-87.772389
1.67419E+18,Public Rack - May St & 63rd St,1,41.77977,-87.652943
1.67419E+18,Public Rack - May St & 78th St,1,41.752451,-87.652969
1.67419E+18,Public Rack - Menard Ave & Agusta Blvd,1,41.898333,-87.770501
1.67419E+18,Public Rack - Menard Ave & Madison St,2,41.880021,-87.770325
1.67419E+18,Public Rack - Michigan Ave & 102nd St,1,41.7083,-87.61984
1.67419E+18,Public Rack - Michigan Ave & 110th St,1,41.694364,-87.620715
1.67419E+18,Public Rack - Michigan Ave & 113th St,1,41.688872,-87.620879
1.67419E+18,Public Rack - Michigan Ave & 96th St,3,41.718957,-87.62067
1.67419E+18,Public Rack - Midway Orange Line,1,41.785894,-87.738031
1.67419E+18,Public Rack - Morgan St & 103rd St,2,41.706657,-87.647476
1.67419E+18,Public Rack - Morgan St & 87th St,1,41.73577,-87.648133
1.67419E+18,Public Rack - Morgan St & 95th St,2,41.721215,-87.647435
1.67419E+18,Public Rack - Mt Greenwood Library N,2,41.693027,-87.701054
1.67419E+18,Public Rack - Mt Greenwood Library - South,2,41.692883,-87.701048
1.67419E+18,Public Rack - Muskegon Ave & 89th St,1,41.733044,-87.555652
1.67419E+18,Public Rack - N Narragansett Ave & Grand Ave,1,41.9225804,-87.7849799
1.67419E+18,Public Rack - N Sayre Ave & W Belden Ave,1,41.921425,-87.800825
1.67419E+18,Public Rack - Nagle Ave & Belmont Ave,1,41.938201,-87.787415
1.67419E+18,Public Rack - Neva Ave & Grand Ave,1,41.923604,-87.804659
1.67419E+18,Public Rack - New England Ave & Grace St,1,41.949269,-87.798395
1.67419E+18,Public Rack - Newcastle Ave & Belden Ave,1,41.921017,-87.797388
1.67419E+18,Public Rack - Newcastle Ave & Belmont Ave,2,41.938022,-87.7961
1.67419E+18,Public Rack - Newcastle Ave & Wellington Ave,1,41.934997,-87.795777
1.67419E+18,Public Rack - Newland Ave & Diversey Ave,1,41.93098,-87.79944
1.67419E+18,Public Rack - Nordica Ave & Addison St,1,41.945428,-87.803458
1.67419E+18,Public Rack - Normal Ave & 72nd St,4,41.763584,-87.637213
1.67419E+18,Public Rack - Oakley & 79th Pl,1,41.749095,-87.679637
1.67419E+18,Public Rack - Oglesby Ave & 105th St,1,41.704672,-87.565519
1.67419E+18,Public Rack - Oglesby Ave & 95th St,1,41.722484,-87.565738
1.67419E+18,Public Rack - Oketo Ave & Belmont Ave,1,41.938117,-87.811862
1.67419E+18,Public Rack - Oleander Ave & Addison St,3,41.944983,-87.815865
1.67419E+18,Public Rack - Orville T Bright School,2,41.700168,-87.562148
1.67419E+18,Public Rack - Ozark Ave & Addison St,2,41.945075,-87.820037
1.67419E+18,Public Rack - Panama Ave & Forest Preserve Ave,2,41.943162,-87.82909
1.67419E+18,Public Rack - Park Manor Elementary School,3,41.766863,-87.611467
1.67419E+18,Public Rack - Parnell Ave & 103rd St,1,41.706868,-87.637208
1.67419E+18,Public Rack - Parnell Ave & 119th St,1,41.67711,-87.635677
1.67419E+18,Public Rack - Parnell Ave & 98th St,2,41.715983,-87.637067
1.67419E+18,Public Rack - Paul Revere Elementary School,3,41.764225,-87.600166
1.67419E+18,Public Rack - Peoria St & 60th St,2,41.784872,-87.647482
1.67419E+18,Public Rack - Percy Julian HS,3,41.705999,-87.65381
1.67419E+18,Public Rack - Perry Ave & 108th Pl,2,41.696967,-87.626143
1.67419E+18,Public Rack - Piotrowski Park,2,41.836682,-87.73083
1.67419E+18,Public Rack - Pittsburgh Ave & Irving Park,1,41.951911,-87.83267
1.67419E+18,Public Rack - Plainfield Ave & Irving Park Rd,2,41.952133,-87.833817
1.67419E+18,Public Rack - Prairie Ave & 47th St,1,41.809497,-87.618997
1.67419E+18,Public Rack - Prairie Ave & 85th St,2,41.739986,-87.617645
1.67419E+18,Public Rack - Princeton Ave & 43rd St,2,41.815883,-87.633718
1.67419E+18,Public Rack - Princeton Ave & 99th Pl,1,41.713311,-87.631095
1.67419E+18,Public Rack - Pulaski & 52nd,1,41.797244,-87.723377
1.67419E+18,Public Rack - Pulaski Rd & 51st Rd,1,41.800111,-87.723537
1.67419E+18,Public Rack - Racine Ave & 74th St,1,41.759439,-87.654146
1.67419E+18,Public Rack - Racine Ave & 76th,2,41.755786,-87.654054
1.67419E+18,Public Rack - Racine Ave & 83rd St,1,41.743367,-87.653661
1.67419E+18,Public Rack - Rhodes Ave & 79th St,1,41.751058,-87.611439
1.67419E+18,Public Rack - Robert Fulton Elementary School,2,41.797439,-87.668504
1.67419E+18,Public Rack - Rockwell & 111th St,2,41.691359,-87.68572
1.67419E+18,Public Rack - Rutherford Ave & Belmont Ave,1,41.938315,-87.793848
1.67419E+18,Public Rack - Sacramento Blvd & Washington Blvd,2,41.882994,-87.700036
1.67419E+18,Public Rack - Sangamon St & 79th St,1,41.750395,-87.647464
1.67419E+18,Public Rack - Sawyer Ave & 111th St,1,41.691411,-87.70229
1.67419E+18,"Public Rack - Senka ""Edward Duke"" Park",2,41.790565,-87.710992
1.67419E+18,Public Rack - South Shore High School,3,41.756444,-87.579556
1.67419E+18,Public Rack - Springfield Ave & 63rd St,1,41.778582,-87.718925
1.67419E+18,Public Rack - State St & 47th st,2,41.809085,-87.627384
1.67419E+18,Public Rack - Stewart Ave & 123rd St,5,41.670563,-87.632188
1.67419E+18,Public Rack - Stony Is Ave & 73rd St,2,41.762265,-87.585469
1.67419E+18,Public Rack - Stony Island & 95th St,1,41.72228,-87.584943
1.67419E+18,Public Rack - Stony Island Ave & 86th St,1,41.738473,-87.585851
1.67419E+18,Public Rack - Strohacker Park,2,41.79482,-87.732112
1.67419E+18,Public Rack - Talman Ave & 51st St,2,41.800908,-87.690802
1.67419E+18,Public Rack - Throop St & 58th St,3,41.788541,-87.65621
1.67419E+18,Public Rack - Torrence Ave & 98th St,2,41.717059,-87.559986
1.67419E+18,Public Rack - Trumbull Ave & 111th St,1,41.691596,-87.707397
1.67419E+18,Public Rack - Tuley (Murray) Park,2,41.73034,-87.611734
1.67419E+18,Public Rack - Vincennes Ave & 87th St,1,41.735607,-87.645345
1.67419E+18,Public Rack - Vincennes Ave & 99th St,1,41.712937,-87.653984
1.67419E+18,Public Rack - Wabash Ave & 87th St,1,41.736063,-87.622952
1.67419E+18,Public Rack - Walden Pkwy & 103rd St,1,41.706205,-87.668965
1.67419E+18,Public Rack - Wallace St & 112 St,3,41.690092,-87.637636
1.67419E+18,Public Rack - Waller Ave & Chicago Ave,1,41.894681,-87.768156
1.67419E+18,Public Rack - Washtenaw Ave & 63rd St,2,41.77924,-87.691116
1.67419E+18,Public Rack - Washtenaw Ave & Superior St,5,41.894738,-87.695204
1.67419E+18,Public Rack - Wentworth Ave & 103rd St,1,41.707257,-87.627826
1.67419E+18,Public Rack - Wentworth Ave & 79th St,1,41.750712,-87.629949
1.67419E+18,Public Rack - West Chatham Park,2,41.745834,-87.631562
1.67419E+18,Public Rack - West Lawn Park,4,41.774815,-87.728303
1.67419E+18,Public Rack - Western Ave & 100th St,2,41.711666,-87.681963
1.67419E+18,Public Rack - Western Ave & 104th St - East,2,41.704366,-87.681733
1.67419E+18,Public Rack - Western Ave & 104th St - West,2,41.703952,-87.681953
1.67419E+18,Public Rack - Western Ave & 105th St,2,41.702609,-87.681492
1.67419E+18,Public Rack - Western Ave & 106th St - East,1,41.700576,-87.681294
1.67419E+18,Public Rack - Western Ave & 111th St - NW,1,41.69197,-87.681659
1.67419E+18,Public Rack - Western Ave & 111th St - SW,2,41.69161,-87.681523
1.67419E+18,Public Rack - Western Ave & 116th St,1,41.6824,-87.681048
1.67419E+18,Public Rack - Western Ave & 79th St,1,41.750057,-87.682777
1.67419E+18,Public Rack - Western Ave & 92nd Pl,2,41.725538,-87.681968
1.67419E+18,Public Rack - Western Blvd & 49th St,1,41.80478,-87.683749
1.67419E+18,Public Rack - Western Blvd & 53rd St,1,41.796775,-87.683362
1.67419E+18,Public Rack - William Rainey Harper High School,2,41.775267,-87.669156
1.67419E+18,Public Rack - Winchester Ave & 87th St,1,41.735989,-87.672181
1.67419E+18,Public Rack - Wood St & 103rd St,1,41.706498,-87.667091
1.67419E+18,Public Rack - Yale Ave & 119th St,1,41.677795,-87.629077
1.67419E+18,Public Rack - Yates Ave & 100th St,2,41.713437,-87.564405
1.67725E+18,Public Rack - Lowe Ave & 119th St,1,41.677708,-87.638711
1.67725E+18,Public Rack - Elizabeth St & 115th St,1,41.684942,-87.65266
1.67725E+18,Public Rack - Halsted St & 111th St,1,41.691838,-87.642747
1.67725E+18,Public Rack - Green St & 103rd St,1,41.70665,-87.643422
1.67725E+18,Public Rack - East End Ave & 87th St,1,41.737054,-87.583998
1.67725E+18,Public Rack - Bishop St & 81st St,2,41.745827,-87.659849
1.67725E+18,Public Rack - Ada St & 79th St,2,41.750522,-87.657252
1.67725E+18,Public Rack - Aida Food Market,1,41.749896,-87.643693
1.67725E+18,Public Rack - Ingleside Ave & 79th St,1,41.751448,-87.601136
1.67725E+18,Public Rack - Colfax Ave & 83rd St,2,41.744818,-87.561055
1.67725E+18,Public Rack - Baker Ave & 863rd Pl,1,41.743346,-87.550582
1.67725E+18,Public Rack - Lawndale Ave & 111th St,1,41.691501,-87.71332
1.67725E+18,Public Rack - Christiana Ave & 111th St,1,41.69137,-87.704809
1.67725E+18,Public Rack - Troy & 111th St,1,41.691373,-87.700281
1.67725E+18,Public Rack - Homewood Ave & Monterey Ave,1,41.691691,-87.670161
1.67725E+18,Public Rack - Western Ave & 111th St - SE,1,41.691665,-87.681022
1.67725E+18,Public Rack - Longwood Dr & 111th St,2,41.69163,-87.671782
1.67725E+18,Public Rack - Western Ave & 118th St,1,41.678349,-87.680919
1.67725E+18,Public Rack - Hale Ave & 111th St,1,41.691801,-87.671351
1.67725E+18,Public Rack - Hoyne Ave & 110th Pl,2,41.692458,-87.674035
1.67725E+18,Public Rack - Western Ave & 106th St - West,1,41.701379,-87.681826
1.67725E+18,Public Rack - Walden Pkwy & 99th St,1,41.71397,-87.667798
1.67725E+18,Public Rack - Yates Blvd & Exchange Ave,2,41.765088,-87.565918
1.67725E+18,Public Rack - Calumet Ave & Garfield Blvd,1,41.794886,-87.617415
1.67725E+18,Public Rack - Normal Blvd & 61st Pl,2,41.782314,-87.637358
1.67725E+18,Public Rack - Wolcott Ave & 61st St,4,41.782378,-87.671719
1.67725E+18,Public Rack - Wolcott Ave & 56th St,2,41.791198,-87.671949
1.67725E+18,Public Rack - Emerald Ave & 43rd St,2,41.81643,-87.644754
1.67725E+18,Public Rack - Halsted St & 41st St,1,41.820147,-87.64568
1.67725E+18,Public Rack - Martin Luther King Dr & 44th St,2,41.814445,-87.616265
1.67725E+18,Public Rack - Laflin St & 51st St,2,41.801354,-87.662076
1.67725E+18,Public Rack - Wood St & 47th St,1,41.80864,-87.669974
1.67725E+18,Public Rack - Pullman - Planet Fitness,1,41.69782,-87.59779
1.67725E+18,Public Rack - Torrence Ave  & 106th St,1,41.702566,-87.559923
1.68353E+18,Public Rack - Prairie Ave & Garfield Blvd N,1,41.79480875,-87.61890696
1.68353E+18,Public Rack - Woodlawn Ave & 63rd St N,1,41.780621,-87.596033
1.68353E+18,Public Rack - Woodlawn Ave & 63rd St S,1,41.779484,-87.596028
1.71582E+18,Public Rack - Ewing Ave & 96th St S,1,41.720634,-87.53517
1.71582E+18,Public Rack - Kedvale Ave & 63rd St W,1,41.778761,-87.726892
1.71582E+18,Public Rack - Kenneth Ave & 63rd St E,1,41.778411,-87.733387
1.71582E+18,Public Rack - Kedzie Ave & 61st Pl W,1,41.78201,-87.7034
1.71585E+18,Public Rack - Tripp Ave & North Ave,2,41.90995395,-87.73271446
1.71585E+18,Public Rack - Homan Ave & Lake St,2,41.88474,-87.711357
1.71585E+18,Public Rack - Garfield Park Conservatory,2,41.88658,-87.716646
1.71585E+18,Public Rack - Lawndale Ave & Roosevelt,2,41.866225,-87.717918
1.71585E+18,Public Rack - Ashland Ave & 74th St,2,41.759735,-87.663736
320,Loomis St & Lexington St,19,41.872187,-87.661501
54,Ogden Ave & Chicago Ave,19,41.89636246,-87.65406127
693,Baltimore Ave & 87th St,15,41.7373356,-87.54851461
