geoid,state,county,tract,blockgrp,lat,lng,loc_id
1.70313E+14,17,31,280100,1,41.8856,-87.6425,6977
1.70313E+14,17,31,251500,1,41.8948,-87.7562,6978
1.70315E+14,17,31,470100,1,41.7258,-87.5974,6979
1.70318E+14,17,31,844700,1,41.8558,-87.7112,6980
1.70312E+14,17,31,241600,1,41.9071,-87.6675,6981
1.70313E+14,17,31,283100,2,41.8694,-87.6652,6982
1.70318E+14,17,31,839100,1,41.8833,-87.6372,6983
1.70317E+14,17,31,650400,5,41.7705,-87.7202,6984
1.70313E+14,17,31,310700,1,41.8577,-87.666,6985
1.70318E+14,17,31,832500,1,41.9237,-87.6671,6986
1.70317E+14,17,31,730300,1,41.7229,-87.6629,6987
1.70313E+14,17,31,300800,2,41.8462,-87.7065,6988
1.70316E+14,17,31,611300,3,41.8072,-87.6675,6989
1.70313E+14,17,31,280100,2,41.8889,-87.6404,6990
1.70318E+14,17,31,830900,1,41.9304,-87.6853,6991
1.7031E+14,17,31,30603,1,41.9838,-87.6581,6992
1.70318E+14,17,31,838700,1,41.8629,-87.7165,6993
1.70312E+14,17,31,170200,3,41.9512,-87.7842,6994
1.70312E+14,17,31,191302,2,41.9186,-87.7672,6995
1.70313E+14,17,31,281900,3,41.8804,-87.6418,6996
1.70312E+14,17,31,243500,2,41.8912,-87.6479,6997
1.70311E+14,17,31,140602,3,41.9648,-87.722,6998
1.7031E+14,17,31,30300,1,41.9976,-87.6706,6999
1.70318E+14,17,31,831600,6,41.9236,-87.8009,7000
1.70318E+14,17,31,841900,2,41.8696,-87.6437,7001
1.70312E+14,17,31,242500,1,41.8994,-87.6895,7002
1.70318E+14,17,31,840200,1,41.848,-87.6445,7003
1.70312E+14,17,31,231100,1,41.9011,-87.7141,7004
1.70318E+14,17,31,836700,2,41.8925,-87.7063,7005
1.70311E+14,17,31,81500,2,41.8959,-87.6267,7006
1.70314E+14,17,31,430900,1,41.7615,-87.577,7007
1.70315E+14,17,31,520300,2,41.7045,-87.5366,7008
1.70311E+14,17,31,70600,1,41.9287,-87.6682,7009
1.70311E+14,17,31,61902,4,41.9409,-87.6394,7010
1.70312E+14,17,31,222600,1,41.9157,-87.7022,7011
1.70318E+14,17,31,842200,1,41.9097,-87.653,7012
1.7031E+14,17,31,31700,1,41.9688,-87.6654,7013
1.7031E+14,17,31,31100,2,41.9691,-87.6597,7014
1.70311E+14,17,31,70300,2,41.9289,-87.6507,7015
1.70312E+14,17,31,230200,1,41.9102,-87.7069,7016
1.70311E+14,17,31,81100,2,41.8968,-87.6297,7017
1.70311E+14,17,31,110300,4,41.9741,-87.7816,7018
1.70315E+14,17,31,491000,2,41.6997,-87.6258,7019
1.70313E+14,17,31,280100,2,41.8858,-87.6414,7020
1.70311E+14,17,31,81401,1,41.8966,-87.6227,7021
1.7031E+14,17,31,30103,2,41.9963,-87.6546,7022
1.70313E+14,17,31,301701,1,41.8433,-87.7149,7023
1.70311E+14,17,31,80300,4,41.9084,-87.6332,7024
1.70311E+14,17,31,81700,2,41.8886,-87.6297,7025
1.70313E+14,17,31,310600,3,41.8525,-87.6613,7026
1.70316E+14,17,31,610300,3,41.8105,-87.6838,7027
1.70317E+14,17,31,710300,1,41.7542,-87.6588,7028
1.70317E+14,17,31,711200,1,41.743,-87.6634,7029
1.70318E+14,17,31,840000,1,41.838,-87.6414,7030
1.70311E+14,17,31,81800,1,41.8916,-87.6342,7031
1.70318E+14,17,31,838200,2,41.8692,-87.6716,7032
1.70318E+14,17,31,842300,2,41.8985,-87.6565,7033
1.7031E+14,17,31,31300,1,41.9766,-87.6471,7034
1.70312E+14,17,31,241600,2,41.9035,-87.6664,7035
1.70311E+14,17,31,110100,1,41.9847,-87.7675,7036
1.70312E+14,17,31,222500,1,41.9157,-87.7013,7037
1.70317E+14,17,31,730202,3,41.7216,-87.6433,7038
1.70318E+14,17,31,840400,1,41.8376,-87.6656,7039
1.70311E+14,17,31,62200,1,41.94,-87.6542,7040
1.70318E+14,17,31,834400,1,41.7785,-87.5976,7041
1.70314E+14,17,31,420700,2,41.7748,-87.6059,7042
1.70313E+14,17,31,310600,1,41.858,-87.6614,7043
1.70316E+14,17,31,612100,1,41.8015,-87.6455,7044
1.70311E+14,17,31,63400,2,41.9357,-87.6472,7045
1.70312E+14,17,31,190602,3,41.9295,-87.7724,7046
1.70317E+14,17,31,650302,1,41.777,-87.7156,7047
1.70315E+14,17,31,450300,1,41.7425,-87.5847,7048
1.70312E+14,17,31,242400,2,41.8977,-87.6846,7049
1.70311E+14,17,31,71100,2,41.9228,-87.6534,7050
1.70312E+14,17,31,190800,3,41.9243,-87.7483,7051
1.70312E+14,17,31,240800,1,41.9122,-87.6972,7052
1.70318E+14,17,31,840400,1,41.832,-87.6752,7053
1.70315E+14,17,31,450300,3,41.7373,-87.5689,7054
1.70312E+14,17,31,222600,1,41.9139,-87.7021,7055
1.70311E+14,17,31,70400,1,41.9309,-87.6563,7056
1.70313E+14,17,31,330200,1,41.853,-87.6299,7057
1.70318E+14,17,31,832300,1,41.9217,-87.6681,7058
1.70314E+14,17,31,380100,1,41.8227,-87.6127,7059
1.70312E+14,17,31,220500,1,41.9285,-87.7025,7060
1.70313E+14,17,31,280100,3,41.8857,-87.6444,7061
1.70311E+14,17,31,60900,1,41.9492,-87.6495,7062
1.70312E+14,17,31,150200,3,41.9551,-87.7504,7063
1.70318E+14,17,31,830900,3,41.9321,-87.6885,7064
1.70317E+14,17,31,720700,1,41.7049,-87.6695,7065
1.70316E+14,17,31,611200,2,41.8065,-87.6648,7066
1.70311E+14,17,31,81402,1,41.892,-87.6117,7067
1.70314E+14,17,31,390600,1,41.8095,-87.5925,7068
1.70318E+14,17,31,839100,1,41.8874,-87.6281,7069
1.7031E+14,17,31,40700,3,41.9649,-87.6938,7070
1.70318E+14,17,31,839700,2,41.8309,-87.645,7071
1.70318E+14,17,31,842400,1,41.7363,-87.6291,7072
1.70318E+14,17,31,839100,1,41.8875,-87.6326,7073
1.70312E+14,17,31,242000,2,41.8962,-87.664,7074
1.70311E+14,17,31,81600,1,41.8917,-87.6282,7075
1.70318E+14,17,31,833100,1,41.8783,-87.6572,7076
1.70315E+14,17,31,520500,1,41.6954,-87.5351,7077
1.70313E+14,17,31,310600,1,41.8587,-87.6636,7078
1.70313E+14,17,31,300900,3,41.8517,-87.7027,7079
1.70311E+14,17,31,70600,2,41.9253,-87.6635,7080
1.70316E+14,17,31,610300,1,41.8205,-87.6654,7081
1.7031E+14,17,31,31800,1,41.9653,-87.6695,7082
1.70313E+14,17,31,252102,4,41.8803,-87.7551,7083
1.70313E+14,17,31,251500,1,41.8929,-87.7557,7084
1.7031E+14,17,31,30500,3,41.9845,-87.6613,7085
1.70318E+14,17,31,838200,1,41.8738,-87.6753,7086
1.70317E+14,17,31,671600,2,41.7667,-87.6628,7087
1.70311E+14,17,31,140400,1,41.971,-87.7283,7088
1.70318E+14,17,31,833000,2,41.8856,-87.6569,7089
1.70318E+14,17,31,842900,1,41.8645,-87.6864,7090
1.70314E+14,17,31,380200,1,41.8238,-87.6128,7091
1.70311E+14,17,31,81100,2,41.8968,-87.6283,7092
1.70311E+14,17,31,50500,3,41.9493,-87.6836,7093
1.70312E+14,17,31,210400,1,41.939,-87.7298,7094
1.70313E+14,17,31,251200,2,41.895,-87.7561,7095
1.70316E+14,17,31,570100,1,41.8081,-87.7163,7096
1.70318E+14,17,31,835500,2,41.8164,-87.6313,7097
1.70313E+14,17,31,291200,2,41.864,-87.7152,7098
1.70312E+14,17,31,190601,2,41.9273,-87.7796,7099
1.7031E+14,17,31,30900,3,41.9783,-87.6742,7100
1.7031E+14,17,31,20400,1,42.0113,-87.6829,7101
1.70311E+14,17,31,81800,1,41.8949,-87.6342,7102
1.70312E+14,17,31,210602,3,41.9344,-87.7159,7103
1.70318E+14,17,31,839100,2,41.8795,-87.6338,7104
1.70318E+14,17,31,841200,2,41.8522,-87.6846,7105
1.70312E+14,17,31,230900,2,41.9037,-87.7091,7106
1.70318E+14,17,31,831300,1,41.9126,-87.7424,7107
1.70311E+14,17,31,71500,3,41.9129,-87.6325,7108
1.70311E+14,17,31,81500,2,41.8956,-87.6255,7109
1.70318E+14,17,31,839800,1,41.8374,-87.6461,7110
1.70318E+14,17,31,842200,1,41.9094,-87.6531,7111
1.70311E+14,17,31,63400,1,41.9342,-87.6445,7112
1.70318E+14,17,31,839100,1,41.882,-87.6279,7113
1.70318E+14,17,31,838300,2,41.9006,-87.6363,7114
1.70311E+14,17,31,140500,1,41.9681,-87.7305,7115
1.70318E+14,17,31,840200,1,41.8468,-87.6476,7116
1.70312E+14,17,31,160400,1,41.9572,-87.7227,7117
1.70318E+14,17,31,832600,1,41.9138,-87.6485,7118
1.70311E+14,17,31,110100,2,41.986,-87.7705,7119
1.70313E+14,17,31,301100,2,41.8448,-87.6953,7120
1.70318E+14,17,31,831500,1,41.9238,-87.7891,7121
1.70318E+14,17,31,839000,3,41.8719,-87.6275,7122
1.70311E+14,17,31,70300,2,41.9262,-87.6497,7123
1.70318E+14,17,31,830900,1,41.9251,-87.6843,7124
1.70313E+14,17,31,251200,1,41.8977,-87.7638,7125
1.70312E+14,17,31,221300,1,41.9238,-87.6991,7126
1.70311E+14,17,31,130100,3,41.9904,-87.7153,7127
1.70313E+14,17,31,252101,1,41.88,-87.7745,7128
1.70318E+14,17,31,841900,2,41.8646,-87.6408,7129
1.70312E+14,17,31,190401,1,41.9348,-87.785,7130
1.70311E+14,17,31,71500,3,41.9182,-87.6371,7131
1.70318E+14,17,31,839100,1,41.8838,-87.634,7132
1.70318E+14,17,31,834000,1,41.7252,-87.6288,7133
1.7031E+14,17,31,10600,4,42.0078,-87.6677,7134
1.70313E+14,17,31,260500,1,41.8779,-87.738,7135
1.70311E+14,17,31,120100,3,41.9974,-87.7676,7136
1.70318E+14,17,31,836600,1,41.8991,-87.7025,7137
1.70312E+14,17,31,220702,1,41.9317,-87.7219,7138
1.70318E+14,17,31,833000,2,41.8855,-87.6619,7139
1.7031E+14,17,31,20802,4,41.9942,-87.6899,7140
1.70312E+14,17,31,230400,2,41.91,-87.7253,7141
1.70312E+14,17,31,160602,2,41.954,-87.7063,7142
1.70312E+14,17,31,190401,2,41.9333,-87.7856,7143
1.70313E+14,17,31,251600,2,41.8897,-87.7482,7144
1.70315E+14,17,31,480100,2,41.7369,-87.5795,7145
1.70313E+14,17,31,340500,1,41.8382,-87.6302,7146
1.70317E+14,17,31,661000,1,41.7682,-87.6832,7147
1.70318E+14,17,31,833000,2,41.8856,-87.6546,7148
1.70318E+14,17,31,839100,1,41.8824,-87.631,7149
1.7031E+14,17,31,31400,5,41.9586,-87.6457,7150
1.70313E+14,17,31,310400,1,41.8579,-87.6525,7151
1.70314E+14,17,31,411000,3,41.7928,-87.5838,7152
1.70318E+14,17,31,842100,1,41.899,-87.7337,7153
1.70313E+14,17,31,320600,2,41.8739,-87.6258,7154
1.70311E+14,17,31,140601,1,41.9677,-87.7254,7155
1.70312E+14,17,31,240500,1,41.9118,-87.6801,7156
1.70312E+14,17,31,210100,1,41.9395,-87.6975,7157
1.70312E+14,17,31,190900,1,41.9243,-87.7462,7158
1.70312E+14,17,31,241400,2,41.9064,-87.6715,7159
1.70312E+14,17,31,241400,3,41.904,-87.6722,7160
1.70312E+14,17,31,242800,1,41.8913,-87.689,7161
1.70313E+14,17,31,301701,1,41.8442,-87.7202,7162
1.70312E+14,17,31,243500,2,41.8917,-87.6486,7163
1.70312E+14,17,31,230600,1,41.9082,-87.7265,7164
1.70311E+14,17,31,61901,3,41.943,-87.6445,7165
1.70318E+14,17,31,840200,1,41.8466,-87.6463,7166
1.70311E+14,17,31,71500,5,41.9112,-87.6346,7167
1.70318E+14,17,31,839100,1,41.8859,-87.631,7168
1.70312E+14,17,31,220400,1,41.9308,-87.6977,7169
1.70317E+14,17,31,660500,1,41.7788,-87.7067,7170
1.70311E+14,17,31,61901,1,41.9452,-87.6458,7171
1.70315E+14,17,31,530300,4,41.6782,-87.6579,7172
1.70313E+14,17,31,281900,3,41.881,-87.6472,7173
1.70312E+14,17,31,241400,1,41.9103,-87.6775,7174
1.70311E+14,17,31,81402,1,41.8921,-87.6129,7175
1.70313E+14,17,31,252201,1,41.8803,-87.7515,7176
1.70313E+14,17,31,330103,1,41.8601,-87.6256,7177
1.70317E+14,17,31,740100,3,41.6953,-87.6999,7178
1.70311E+14,17,31,70102,3,41.9307,-87.6417,7179
1.70311E+14,17,31,81700,2,41.8907,-87.6335,7180
1.70311E+14,17,31,62500,1,41.9423,-87.6704,7181
1.70318E+14,17,31,831400,1,41.8702,-87.745,7182
1.70318E+14,17,31,831100,4,41.9427,-87.7188,7183
1.70318E+14,17,31,830900,1,41.93,-87.6849,7184
1.70312E+14,17,31,160700,2,41.9538,-87.7032,7185
1.70311E+14,17,31,71100,2,41.9245,-87.6534,7186
1.70312E+14,17,31,191200,2,41.9178,-87.7603,7187
1.70313E+14,17,31,280100,1,41.8843,-87.6398,7188
1.70318E+14,17,31,832500,1,41.9214,-87.6639,7189
1.70311E+14,17,31,81201,2,41.8982,-87.6278,7190
1.70312E+14,17,31,150502,3,41.9531,-87.7842,7191
1.70312E+14,17,31,190900,1,41.9244,-87.7439,7192
1.70311E+14,17,31,60500,1,41.9538,-87.662,7193
1.70312E+14,17,31,222700,1,41.9173,-87.7101,7194
1.7031E+14,17,31,40900,2,41.9615,-87.6805,7195
1.7031E+14,17,31,10300,2,42.0192,-87.6659,7196
1.70317E+14,17,31,710100,1,41.756,-87.6421,7197
1.7031E+14,17,31,32100,1,41.9611,-87.6546,7198
1.70318E+14,17,31,831800,5,41.9813,-87.709,7199
1.70311E+14,17,31,62100,3,41.94,-87.6509,7200
1.70318E+14,17,31,838100,2,41.8778,-87.6668,7201
1.70313E+14,17,31,310300,1,41.8581,-87.6468,7202
1.70312E+14,17,31,150402,1,41.9567,-87.7706,7203
1.70316E+14,17,31,561100,4,41.791,-87.7722,7204
1.70311E+14,17,31,81600,1,41.8893,-87.6282,7205
1.7031E+14,17,31,20602,2,41.9981,-87.691,7206
1.70318E+14,17,31,841900,2,41.8671,-87.6394,7207
1.70318E+14,17,31,843100,1,41.8663,-87.7039,7208
1.70317E+14,17,31,740100,3,41.6988,-87.6966,7209
1.70312E+14,17,31,151200,2,41.9386,-87.7738,7210
1.70311E+14,17,31,71500,3,41.9113,-87.6256,7211
1.70312E+14,17,31,240500,1,41.9132,-87.6821,7212
1.70317E+14,17,31,660800,3,41.7753,-87.6911,7213
1.70318E+14,17,31,830700,4,41.9634,-87.6566,7214
1.70311E+14,17,31,71500,3,41.917,-87.6371,7215
1.70317E+14,17,31,671500,2,41.7649,-87.6725,7216
1.70311E+14,17,31,81500,3,41.8895,-87.6268,7217
1.70318E+14,17,31,840200,1,41.8466,-87.6466,7218
1.70314E+14,17,31,410700,1,41.7995,-87.5919,7219
1.70318E+14,17,31,843200,2,41.8576,-87.639,7220
1.70312E+14,17,31,220602,2,41.9312,-87.7106,7221
1.70314E+14,17,31,351100,2,41.8258,-87.6143,7222
1.70312E+14,17,31,243500,2,41.8948,-87.6529,7223
1.70315E+14,17,31,450300,1,41.7443,-87.5852,7224
1.70313E+14,17,31,330101,1,41.8649,-87.6174,7225
1.70316E+14,17,31,640600,1,41.7779,-87.7637,7226
1.70316E+14,17,31,560700,2,41.7959,-87.7577,7227
1.70312E+14,17,31,210900,2,41.9335,-87.6975,7228
1.70315E+14,17,31,450300,4,41.7397,-87.5851,7229
1.7031E+14,17,31,31400,5,41.962,-87.6466,7230
1.70311E+14,17,31,70200,1,41.9326,-87.645,7231
1.70313E+14,17,31,252202,1,41.8805,-87.7405,7232
1.7031E+14,17,31,31700,3,41.9652,-87.6635,7233
1.70312E+14,17,31,242200,2,41.8961,-87.6723,7234
1.70318E+14,17,31,837800,1,41.8847,-87.6827,7235
1.70312E+14,17,31,160602,3,41.9611,-87.6971,7236
1.70311E+14,17,31,71800,1,41.9111,-87.6458,7237
1.7031E+14,17,31,30500,2,41.988,-87.6672,7238
1.70311E+14,17,31,140301,1,41.9688,-87.723,7239
1.70313E+14,17,31,320102,1,41.8852,-87.6278,7240
1.70313E+14,17,31,251900,2,41.8825,-87.7552,7241
1.7031E+14,17,31,40100,3,41.977,-87.6854,7242
1.70313E+14,17,31,330101,1,41.8605,-87.6146,7243
1.70311E+14,17,31,81700,2,41.8941,-87.6332,7244
1.70312E+14,17,31,160200,3,41.9537,-87.7347,7245
1.70316E+14,17,31,630300,2,41.7936,-87.7056,7246
1.70318E+14,17,31,842300,2,41.8963,-87.6548,7247
1.70314E+14,17,31,431200,2,41.7589,-87.5665,7248
1.70312E+14,17,31,222900,1,41.9155,-87.7193,7249
1.70311E+14,17,31,81700,2,41.8891,-87.6305,7250
1.70311E+14,17,31,110300,3,41.9739,-87.7878,7251
1.70314E+14,17,31,420800,2,41.7751,-87.6047,7252
1.70312E+14,17,31,221100,3,41.9246,-87.7123,7253
1.7031E+14,17,31,40600,1,41.9686,-87.68,7254
1.70312E+14,17,31,230200,1,41.9118,-87.7092,7255
1.70312E+14,17,31,151200,1,41.9457,-87.7685,7256
1.70318E+14,17,31,842300,1,41.8963,-87.6595,7257
1.70311E+14,17,31,81500,1,41.8926,-87.6268,7258
1.70311E+14,17,31,81202,1,41.9009,-87.624,7259
1.70314E+14,17,31,420800,1,41.7792,-87.6058,7260
1.70316E+14,17,31,561100,3,41.7925,-87.7697,7261
1.7031E+14,17,31,40700,3,41.9666,-87.6939,7262
1.70313E+14,17,31,281900,3,41.8801,-87.641,7263
1.70313E+14,17,31,330103,1,41.8583,-87.6255,7264
1.70312E+14,17,31,221300,1,41.9238,-87.6986,7265
1.70311E+14,17,31,61000,1,41.9509,-87.6498,7266
1.7031E+14,17,31,30701,1,41.9836,-87.6568,7267
1.70312E+14,17,31,220602,1,41.9298,-87.7088,7268
1.70318E+14,17,31,832200,1,41.9215,-87.6778,7269
1.7031E+14,17,31,10400,2,42.0113,-87.6626,7270
1.70312E+14,17,31,230500,2,41.9098,-87.7407,7271
1.70312E+14,17,31,241500,1,41.9105,-87.672,7272
1.70312E+14,17,31,230200,1,41.9118,-87.7069,7273
1.70311E+14,17,31,70200,3,41.929,-87.6488,7274
1.70312E+14,17,31,191200,2,41.9186,-87.7658,7275
1.70313E+14,17,31,320600,1,41.8693,-87.6243,7276
1.70313E+14,17,31,283100,1,41.8692,-87.6642,7277
1.70315E+14,17,31,460301,1,41.7406,-87.5541,7278
1.70318E+14,17,31,831400,1,41.8688,-87.7447,7279
1.7031E+14,17,31,31700,2,41.9655,-87.661,7280
1.70318E+14,17,31,843900,1,41.7765,-87.571,7281
1.70312E+14,17,31,230400,2,41.91,-87.7226,7282
1.70313E+14,17,31,260800,2,41.8762,-87.7254,7283
1.70312E+14,17,31,220901,2,41.9174,-87.7168,7284
1.70311E+14,17,31,61200,1,41.9488,-87.6604,7285
1.70311E+14,17,31,70300,1,41.9316,-87.6491,7286
1.70312E+14,17,31,240900,1,41.9028,-87.7007,7287
1.70311E+14,17,31,71300,2,41.9202,-87.6415,7288
1.70312E+14,17,31,200200,3,41.9244,-87.7367,7289
1.70318E+14,17,31,838200,2,41.8668,-87.6764,7290
1.70318E+14,17,31,844600,1,41.8164,-87.6248,7291
1.70313E+14,17,31,320101,4,41.8845,-87.6136,7292
1.70317E+14,17,31,672000,4,41.7594,-87.6638,7293
1.70312E+14,17,31,200402,2,41.9196,-87.7314,7294
1.70313E+14,17,31,251700,1,41.895,-87.746,7295
1.70311E+14,17,31,60200,2,41.9578,-87.6706,7296
1.70311E+14,17,31,81700,1,41.8949,-87.6299,7297
1.70318E+14,17,31,842200,1,41.8966,-87.643,7298
1.7031E+14,17,31,31700,2,41.9654,-87.6655,7299
1.70317E+14,17,31,650302,1,41.7761,-87.7155,7300
1.70313E+14,17,31,251800,4,41.8817,-87.7455,7301
1.70312E+14,17,31,190402,2,41.9314,-87.7674,7302
1.70318E+14,17,31,838000,2,41.8774,-87.6767,7303
1.70312E+14,17,31,160200,1,41.9613,-87.7304,7304
1.70313E+14,17,31,260700,2,41.8772,-87.7257,7305
1.70315E+14,17,31,460301,2,41.7388,-87.5516,7306
1.70318E+14,17,31,843900,1,41.7758,-87.5763,7307
1.70312E+14,17,31,150200,2,41.9606,-87.7499,7308
1.70311E+14,17,31,62700,3,41.9383,-87.6685,7309
1.7031E+14,17,31,31200,1,41.9692,-87.6564,7310
1.70318E+14,17,31,830900,1,41.9306,-87.6857,7311
1.70311E+14,17,31,81600,1,41.8928,-87.6295,7312
1.70316E+14,17,31,560800,2,41.7983,-87.7674,7313
1.70318E+14,17,31,750100,4,41.6923,-87.6588,7314
1.70311E+14,17,31,61100,1,41.9473,-87.6545,7315
1.70313E+14,17,31,283200,1,41.8695,-87.6568,7316
1.70315E+14,17,31,520400,4,41.7054,-87.5351,7317
1.70317E+14,17,31,661100,1,41.7644,-87.6932,7318
1.7031E+14,17,31,10701,2,42.009,-87.6782,7319
1.70311E+14,17,31,61901,4,41.9413,-87.6443,7320
1.70318E+14,17,31,841900,1,41.8745,-87.6438,7321
1.7031E+14,17,31,20302,2,42.0075,-87.6996,7322
1.7031E+14,17,31,30500,3,41.988,-87.6644,7323
1.70312E+14,17,31,190100,1,41.9387,-87.7456,7324
1.70314E+14,17,31,420300,1,41.7806,-87.601,7325
1.70312E+14,17,31,241200,1,41.9032,-87.6822,7326
1.70318E+14,17,31,839100,1,41.8833,-87.631,7327
1.70318E+14,17,31,842300,2,41.8892,-87.6414,7328
1.70312E+14,17,31,241200,2,41.9032,-87.6847,7329
1.70318E+14,17,31,842800,6,41.8099,-87.7003,7330
1.70312E+14,17,31,160602,1,41.9541,-87.7047,7331
1.70318E+14,17,31,832500,1,41.925,-87.6703,7332
1.7031E+14,17,31,32100,1,41.9613,-87.6547,7333
1.70316E+14,17,31,630900,1,41.7881,-87.7054,7334
1.70318E+14,17,31,839100,1,41.8821,-87.6321,7335
1.70313E+14,17,31,320400,1,41.8808,-87.6209,7336
1.70311E+14,17,31,110100,1,41.9831,-87.7644,7337
1.70311E+14,17,31,70200,2,41.9256,-87.6471,7338
1.70312E+14,17,31,241500,3,41.9076,-87.6729,7339
1.70312E+14,17,31,190100,1,41.9317,-87.743,7340
1.70317E+14,17,31,711400,2,41.7359,-87.6474,7341
1.70318E+14,17,31,838300,1,41.9029,-87.643,7342
1.70318E+14,17,31,839100,2,41.8747,-87.6287,7343
1.70311E+14,17,31,140800,2,41.9614,-87.6983,7344
1.70317E+14,17,31,650100,3,41.7793,-87.718,7345
1.70311E+14,17,31,140500,1,41.9681,-87.7303,7346
1.70315E+14,17,31,491000,2,41.698,-87.6234,7347
1.70312E+14,17,31,231500,2,41.8953,-87.7187,7348
1.70318E+14,17,31,833000,1,41.8857,-87.6499,7349
1.70312E+14,17,31,190601,1,41.931,-87.7805,7350
1.70311E+14,17,31,130300,1,41.9903,-87.7108,7351
1.70311E+14,17,31,71800,2,41.9168,-87.6483,7352
1.70312E+14,17,31,230700,3,41.9062,-87.7229,7353
1.7031E+14,17,31,20801,4,41.9869,-87.6908,7354
1.7031E+14,17,31,31400,4,41.9547,-87.6497,7355
1.70316E+14,17,31,580700,1,41.8137,-87.6881,7356
1.70312E+14,17,31,210602,1,41.9321,-87.7086,7357
1.70312E+14,17,31,222900,1,41.9161,-87.7218,7358
1.70313E+14,17,31,260200,1,41.8821,-87.7258,7359
1.7031E+14,17,31,20302,3,42.0095,-87.6903,7360
1.70318E+14,17,31,832600,2,41.918,-87.6539,7361
1.70311E+14,17,31,63400,2,41.9351,-87.6444,7362
1.70311E+14,17,31,100500,2,41.9745,-87.8122,7363
1.7031E+14,17,31,20200,1,42.0131,-87.6998,7364
1.7031E+14,17,31,20702,2,41.9959,-87.6997,7365
1.70318E+14,17,31,842900,1,41.8647,-87.6858,7366
1.70312E+14,17,31,221400,2,41.9211,-87.6968,7367
1.70311E+14,17,31,120100,3,41.9988,-87.7667,7368
1.70312E+14,17,31,241400,1,41.9084,-87.6782,7369
1.70311E+14,17,31,81700,1,41.8955,-87.6326,7370
1.70312E+14,17,31,190601,2,41.9272,-87.7847,7371
1.7031E+14,17,31,30800,4,41.9766,-87.6683,7372
1.7031E+14,17,31,10701,2,42.0104,-87.6823,7373
1.70315E+14,17,31,490200,3,41.722,-87.614,7374
1.70313E+14,17,31,330102,1,41.8657,-87.6259,7375
1.70311E+14,17,31,60900,1,41.951,-87.6495,7376
1.70316E+14,17,31,630300,2,41.7935,-87.7114,7377
1.70318E+14,17,31,842200,1,41.9054,-87.648,7378
1.70313E+14,17,31,271300,1,41.8755,-87.7061,7379
1.70318E+14,17,31,841900,2,41.8642,-87.647,7380
1.70311E+14,17,31,51100,1,41.9397,-87.68,7381
1.70318E+14,17,31,839100,1,41.8838,-87.6323,7382
1.70311E+14,17,31,63303,2,41.9329,-87.6364,7383
1.7031E+14,17,31,31700,4,41.9625,-87.666,7384
1.7031E+14,17,31,31200,1,41.9715,-87.6555,7385
1.70318E+14,17,31,830600,4,42.0051,-87.6786,7386
1.70311E+14,17,31,80400,1,41.9067,-87.6407,7387
1.70315E+14,17,31,530300,1,41.6814,-87.6422,7388
1.70312E+14,17,31,241400,3,41.9034,-87.6689,7389
1.7031E+14,17,31,20100,2,42.0169,-87.6845,7390
1.70317E+14,17,31,660301,1,41.7796,-87.6969,7391
1.70316E+14,17,31,640700,3,41.7781,-87.7558,7392
1.70313E+14,17,31,282700,2,41.8751,-87.6863,7393
1.7031E+14,17,31,20200,3,42.0173,-87.7042,7394
1.7031E+14,17,31,20701,1,41.9903,-87.7075,7395
1.70311E+14,17,31,81800,1,41.8986,-87.6374,7396
1.70311E+14,17,31,100500,1,41.9798,-87.8071,7397
1.7031E+14,17,31,10600,4,42.0078,-87.668,7398
1.70317E+14,17,31,700401,3,41.7442,-87.717,7399
1.70312E+14,17,31,151001,2,41.9388,-87.7547,7400
1.70312E+14,17,31,240500,1,41.9114,-87.6792,7401
1.70316E+14,17,31,600400,3,41.8442,-87.6463,7402
1.70317E+14,17,31,740400,1,41.6888,-87.703,7403
1.70317E+14,17,31,730201,4,41.7291,-87.6627,7404
1.70313E+14,17,31,251200,3,41.8984,-87.762,7405
1.7031E+14,17,31,40402,2,41.9748,-87.678,7406
1.7031E+14,17,31,31100,3,41.9725,-87.6678,7407
1.70313E+14,17,31,251800,3,41.8805,-87.7451,7408
1.70317E+14,17,31,681200,3,41.7688,-87.6422,7409
1.70318E+14,17,31,835000,3,41.7792,-87.6921,7410
1.70312E+14,17,31,190200,1,41.9369,-87.7565,7411
1.70318E+14,17,31,830900,3,41.932,-87.689,7412
1.70318E+14,17,31,837400,1,41.8766,-87.6955,7413
1.70311E+14,17,31,62700,1,41.938,-87.6639,7414
1.70311E+14,17,31,60100,3,41.956,-87.6689,7415
1.70317E+14,17,31,690300,1,41.7692,-87.6299,7416
1.70318E+14,17,31,838000,2,41.876,-87.6852,7417
1.7032E+14,17,31,980100,1,41.7868,-87.7619,7418
1.70311E+14,17,31,61800,1,41.9464,-87.6465,7419
1.70312E+14,17,31,220702,2,41.928,-87.727,7420
1.70318E+14,17,31,841900,2,41.8663,-87.6467,7421
1.70317E+14,17,31,690900,1,41.7658,-87.6057,7422
1.70318E+14,17,31,841100,1,41.8577,-87.632,7423
1.70313E+14,17,31,271800,1,41.8711,-87.6983,7424
1.70317E+14,17,31,711400,2,41.736,-87.6453,7425
1.70312E+14,17,31,242000,3,41.903,-87.6657,7426
1.7031E+14,17,31,30200,3,41.9943,-87.67,7427
1.70311E+14,17,31,50500,1,41.9539,-87.6877,7428
1.70318E+14,17,31,830900,1,41.9321,-87.6879,7429
